File,Class,Method,CC,LOC,Params,NestingDepth,IfCount,SwitchCases,TryCatch,Returns,Calls
modularity/common/JNPF.Common.CodeGen/DataParsing/ControlParsing.cs,ControlParsing,GetCurrOrganizeName,8,27,2,3,3,0,1,1,19
modularity/common/JNPF.Common.CodeGen/DataParsing/ControlParsing.cs,ControlParsing,GetOrganizeName,8,36,2,3,2,0,2,1,19
modularity/common/JNPF.Common.CodeGen/DataParsing/ControlParsing.cs,ControlParsing,GetDepartmentName,8,32,3,3,3,0,1,1,15
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetCreateFirstColumnsHeader,40,146,3,7,20,0,0,1,95
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetDataExport,15,83,7,4,6,1,1,1,46
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetTemplateExport,10,64,5,4,4,0,1,1,29
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetTemplateParsing,6,39,1,3,1,0,0,1,7
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetDataConversionTemplateParsing,7,38,1,3,1,0,0,1,8
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetTemplateParsing,6,38,2,3,1,0,0,1,8
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetDataConversionTemplateParsing,7,38,2,3,1,0,0,1,8
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetTemplateHeader,5,30,3,3,0,2,0,1,14
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetTableRelation,1,11,5,0,0,0,0,1,1
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetImportPreviewData,49,217,2,9,22,0,2,1,137
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,ImportMenuData,23,95,3,6,7,0,1,1,55
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,ExcelCreateModel,13,60,4,3,4,0,1,1,26
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,ImportFirstVerify,19,108,2,7,11,0,0,1,73
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetCDataList,80,403,2,9,47,16,0,1,310
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,ImportDataAssemble,39,131,3,4,11,22,0,1,41
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetStaticList,2,13,1,1,0,0,0,1,3
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetTreeOptions,3,19,2,2,1,0,0,1,10
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetDynamicInfiniteData,4,16,2,2,1,0,0,1,11
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,DynamicParameterConversion,3,16,1,2,1,0,0,1,9
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,ReplaceParameter,5,28,1,2,1,3,0,1,13
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetOrgListTreeName,4,20,0,1,2,0,0,1,14
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetComplexHeaderList,6,27,2,3,3,0,0,1,19
modularity/common/JNPF.Common.CodeGen/ExportImport/ExportImportDataHelper.cs,ExportImportDataHelper,GetParamsModelListByFirstData,7,45,1,4,3,0,0,1,31
modularity/common/JNPF.Common.Core/Bridges/InteAssistantTriggerTypes.cs,InteAssistantTriggerTypes,ToStoredTriggerType,4,6,1,0,0,0,0,0,0
modularity/common/JNPF.Common.Core/Diagnostics/DiagnosticsLog.cs,DiagnosticsLog,FindDiagnosticsDir,2,19,0,1,0,0,1,2,10
modularity/common/JNPF.Common.Core/Diagnostics/DiagnosticsLog.cs,DiagnosticsLog,Log,3,20,4,1,1,0,1,1,3
modularity/common/JNPF.Common.Core/Diagnostics/DiagnosticsLog.cs,DiagnosticsLog,Error,1,9,4,0,0,0,0,0,6
modularity/common/JNPF.Common.Core/Diagnostics/DiagnosticsLog.cs,DiagnosticsLog,Sql,1,3,3,0,0,0,0,0,1
modularity/common/JNPF.Common.Core/EventBus/IntegreateEventSubscriber.cs,IntegreateEventSubscriber,CreateInte,22,187,1,6,8,7,0,0,77
modularity/common/JNPF.Common.Core/EventBus/IntegreateEventSubscriber.cs,IntegreateEventSubscriber,GetLocalAddress,1,5,0,0,0,0,0,1,3
modularity/common/JNPF.Common.Core/EventBus/IntegreateEventSubscriber.cs,IntegreateEventSubscriber,InteAssistantHttpClient,4,35,5,1,0,3,0,1,26
modularity/common/JNPF.Common.Core/EventBus/LogEventSubscriber.cs,LogEventSubscriber,CreateLog,2,10,1,1,1,0,0,1,2
modularity/common/JNPF.Common.Core/EventBus/LogEventSubscriber.cs,LogEventSubscriber,StartAsync,1,5,1,0,0,0,0,1,3
modularity/common/JNPF.Common.Core/EventBus/LogEventSubscriber.cs,LogEventSubscriber,StopAsync,3,15,1,2,1,0,1,0,6
modularity/common/JNPF.Common.Core/EventBus/LogEventSubscriber.cs,LogEventSubscriber,FlushLoopAsync,4,18,1,2,0,0,1,0,5
modularity/common/JNPF.Common.Core/EventBus/LogEventSubscriber.cs,LogEventSubscriber,DrainAndFlushAsync,4,13,1,1,1,0,0,0,4
modularity/common/JNPF.Common.Core/EventBus/LogEventSubscriber.cs,LogEventSubscriber,FlushRemainingAsync,3,14,0,1,1,0,0,0,5
modularity/common/JNPF.Common.Core/EventBus/LogEventSubscriber.cs,LogEventSubscriber,FlushBatchAsync,5,23,1,3,1,0,1,0,10
modularity/common/JNPF.Common.Core/EventBus/PollyRetryHandlerExecutor.cs,PollyRetryHandlerExecutor,ExecuteAsync,8,53,2,3,3,0,1,2,15
modularity/common/JNPF.Common.Core/EventBus/RetryEventHandlerExecutor.cs,RetryEventHandlerExecutor,ExecuteAsync,1,8,2,0,0,0,0,0,2
modularity/common/JNPF.Common.Core/EventBus/Storers/RabbitMQEventSourceStorer.cs,RabbitMQEventSourceStorer,WriteAsync,3,22,2,1,2,0,0,0,5
modularity/common/JNPF.Common.Core/EventBus/Storers/RabbitMQEventSourceStorer.cs,RabbitMQEventSourceStorer,ReadAsync,1,5,1,0,0,0,0,1,1
modularity/common/JNPF.Common.Core/EventBus/Storers/RabbitMQEventSourceStorer.cs,RabbitMQEventSourceStorer,Dispose,1,4,0,0,0,0,0,0,2
modularity/common/JNPF.Common.Core/EventBus/TenantPropagationExecutor.cs,TenantPropagationExecutor,ExecuteAsync,2,19,2,1,1,0,1,0,5
modularity/common/JNPF.Common.Core/EventBus/TenantPropagationExecutor.cs,TenantPropagationExecutor,ExtractTenantId,6,21,1,2,3,0,0,3,8
modularity/common/JNPF.Common.Core/EventBus/UserEventSubscriber.cs,UserEventSubscriber,UpdateUserLoginInfo,2,7,1,1,1,0,0,0,5
modularity/common/JNPF.Common.Core/EventBus/UserEventSubscriber.cs,UserEventSubscriber,ReceiveUserInfo,1,4,1,0,0,0,0,0,2
modularity/common/JNPF.Common.Core/EventBus/UserEventSubscriber.cs,UserEventSubscriber,Receive,8,49,1,2,2,0,1,1,14
modularity/common/JNPF.Common.Core/EventBus/UserEventSubscriber.cs,UserEventSubscriber,process,9,57,4,4,5,0,0,6,49
modularity/common/JNPF.Common.Core/Filter/LogExceptionHandler.cs,LogExceptionHandler,OnExceptionAsync,2,35,1,0,0,0,0,0,11
modularity/common/JNPF.Common.Core/Filter/RequestActionFilter.cs,RequestActionFilter,OnActionExecutionAsync,14,132,2,2,9,0,2,2,41
modularity/common/JNPF.Common.Core/Filter/RequestActionFilter.cs,RequestActionFilter,SerializeAsSummary,5,18,1,1,3,0,0,5,3
modularity/common/JNPF.Common.Core/Handlers/IMHandler.cs,IMHandler,ReceiveAsync,4,27,3,2,1,0,1,1,20
modularity/common/JNPF.Common.Core/Handlers/IMHandler.cs,IMHandler,MessageRoute,71,320,1,5,16,16,1,3,156
modularity/common/JNPF.Common.Core/Handlers/IMHandler.cs,IMHandler,GetOnlineUserList,1,4,1,0,0,0,0,1,2
modularity/common/JNPF.Common.Core/Handlers/IMHandler.cs,IMHandler,SetOnlineUserList,2,11,2,1,0,0,0,1,8
modularity/common/JNPF.Common.Core/Handlers/IMHandler.cs,IMHandler,CreateIMContent,1,12,4,0,0,0,0,1,3
modularity/common/JNPF.Common.Core/Handlers/IMHandler.cs,IMHandler,GeTuiMessage,4,18,2,2,2,0,0,0,14
modularity/common/JNPF.Common.Core/Handlers/IMHandler.cs,IMHandler,GetGlobalTenantCache,1,4,1,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Job/Converters/DateTimeJsonConverter.cs,DateTimeJsonConverter,Read,2,3,3,0,0,0,0,1,2
modularity/common/JNPF.Common.Core/Job/Converters/DateTimeJsonConverter.cs,DateTimeJsonConverter,Write,1,3,3,0,0,0,0,0,2
modularity/common/JNPF.Common.Core/Job/DbJobPersistence.cs,DbJobPersistence,Preload,11,91,0,3,4,1,0,2,45
modularity/common/JNPF.Common.Core/Job/DbJobPersistence.cs,DbJobPersistence,OnLoading,1,3,1,0,0,0,0,1,0
modularity/common/JNPF.Common.Core/Job/DbJobPersistence.cs,DbJobPersistence,OnChanged,5,36,1,2,0,3,1,0,17
modularity/common/JNPF.Common.Core/Job/DbJobPersistence.cs,DbJobPersistence,OnTriggerChanged,6,36,1,2,0,3,1,0,17
modularity/common/JNPF.Common.Core/Job/DbJobPersistence.cs,DbJobPersistence,OnExecutionRecord,11,50,1,3,4,0,1,0,26
modularity/common/JNPF.Common.Core/Job/DbJobPersistence.cs,DbJobPersistence,Dispose,1,3,0,0,0,0,0,0,0
modularity/common/JNPF.Common.Core/Job/DynamicJobCompiler.cs,DynamicJobCompiler,BuildJob,1,4,1,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Job/Http/JNPFHttpJob.cs,JNPFHttpJob,ExecuteAsync,11,75,2,2,5,0,0,1,19
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,GetDefaultJsonSerializerOptions,1,14,0,0,0,0,0,1,1
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,Serialize,1,3,1,0,0,0,0,1,2
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,Deserialize,1,3,1,0,0,0,0,1,2
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,GetNowTime,2,3,1,0,0,0,0,1,1
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,GetUnspecifiedTime,1,10,1,0,0,0,0,1,0
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,SplitToWords,4,12,1,1,3,0,0,4,5
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,SetFirstLetterCase,3,13,2,1,1,0,0,2,7
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,GetNaming,6,30,2,2,0,3,0,1,8
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,Write,1,15,1,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,GetJsonElementValue,15,42,1,2,3,0,0,3,6
modularity/common/JNPF.Common.Core/Job/Internal/Penetrates.cs,Penetrates,LoadAssembly,2,4,1,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ResolveUserManagerValue,2,5,1,0,0,0,0,1,3
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ChangeDataBase,11,60,1,5,7,0,0,2,18
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetTenantSqlSugarClient,29,114,2,3,16,0,0,4,35
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetTenantDbLink,10,27,2,1,0,6,0,1,6
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetGlobalTenantCache,1,4,1,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ExecuteSql,3,11,4,1,1,0,0,1,6
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ExecuteSql,4,13,4,2,1,0,0,1,10
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ExecuteReturnIdentity,1,9,3,0,0,0,0,1,5
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetSqlData,4,18,4,2,1,0,1,1,7
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,WhereDynamicFilter,1,6,2,0,0,0,0,1,3
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetCount,3,12,4,1,1,0,0,1,7
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,UseStoredProcedure,1,8,3,0,0,0,0,0,4
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetDataTablePage,1,19,4,0,0,0,0,1,6
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetDataTablePage,1,6,3,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetInterFaceData,14,82,6,4,8,0,1,1,32
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,Create,2,14,3,1,0,0,1,1,4
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,Delete,2,14,2,1,0,0,1,2,3
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,Update,2,15,4,1,0,0,1,1,5
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,CreateTable,3,14,2,2,1,0,0,0,5
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,AddTableColumn,5,24,3,3,2,0,1,0,10
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,AddTableColumn,4,19,3,3,1,0,1,0,6
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,IsAnyTable,2,11,2,1,1,0,0,2,5
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,IsAnyData,1,8,2,0,0,0,0,1,5
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,IsAnyColumn,1,9,3,0,0,0,0,1,3
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetFieldList,1,8,2,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetData,1,7,2,0,0,0,0,1,5
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetDataBaseTableInfo,1,16,2,0,0,0,0,1,8
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetDBTableList,2,19,1,1,1,0,0,1,13
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,GetTableInfos,2,8,2,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,SyncData,1,9,3,0,0,0,0,1,6
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,SyncTable,7,31,5,3,3,2,1,0,8
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,IsConnection,1,6,1,0,0,0,0,1,3
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ViewDataTypeConversion,7,31,2,3,1,4,0,1,2
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ToDbType,9,21,1,1,0,8,0,6,2
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ToConnectionString,10,30,1,2,1,8,0,7,16
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ToDynamicList,7,36,3,5,4,0,0,1,4
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,DBTableSql,9,30,1,1,0,8,0,1,8
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,DelDataLength,16,35,2,4,7,0,0,0,21
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,DataTypeConversion,26,83,2,6,5,20,0,23,8
modularity/common/JNPF.Common.Core/Manager/DataBase/DataBaseManager.cs,DataBaseManager,ChangeDefaultDatabase,3,18,1,2,2,0,0,0,5
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,UploadFileByType,4,32,3,3,1,1,1,1,11
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,DownloadFileByType,7,41,2,3,0,3,1,4,11
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,GetObjList,5,43,1,4,1,1,1,2,17
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,DeleteFile,3,21,1,2,0,1,1,0,7
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,ExistsFile,3,19,1,2,0,1,1,2,7
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,GetFileStream,3,20,1,2,0,1,1,2,8
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,MoveFile,3,22,2,2,0,1,1,0,10
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,CopyFile,3,22,2,2,0,1,1,0,10
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,MakeThumbnail,2,10,3,1,1,0,0,0,6
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,Export,1,13,3,0,0,0,0,1,12
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,Import,1,11,1,0,0,0,0,1,5
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,UploadChunk,4,26,1,2,2,0,1,1,13
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,Merge,4,37,1,2,1,0,1,1,25
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,GetPathByType,18,34,1,1,0,17,0,11,0
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,GetFileSize,8,14,1,4,4,0,0,1,4
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,DetectionSpecialStr,2,7,1,1,0,0,0,1,1
modularity/common/JNPF.Common.Core/Manager/Files/FileManager.cs,FileManager,GetChunkModel,5,32,2,3,4,0,0,0,18
modularity/common/JNPF.Common.Core/Manager/Job/JobManager.cs,JobManager,CreateTriggerBuilder,8,37,1,2,3,3,0,1,20
modularity/common/JNPF.Common.Core/Manager/Job/JobManager.cs,JobManager,ObtainTriggerBuilder,3,14,1,1,2,0,0,1,9
modularity/common/JNPF.Common.Core/Manager/Job/JobManager.cs,JobManager,ObtainJobHttpDetails,1,32,1,0,0,0,0,1,8
modularity/common/JNPF.Common.Core/Manager/Tenant/TenantManager.cs,TenantManager,ChangTenant,15,44,2,2,7,2,0,1,20
modularity/common/JNPF.Common.Core/Manager/Tenant/TenantManager.cs,TenantManager,ChangTenant,4,28,3,2,2,0,0,2,7
modularity/common/JNPF.Common.Core/Manager/Tenant/TenantManager.cs,TenantManager,GetTenant,9,22,1,1,3,0,0,2,8
modularity/common/JNPF.Common.Core/Manager/Tenant/TenantManager.cs,TenantManager,GetHeaders,1,6,0,0,0,0,0,1,1
modularity/common/JNPF.Common.Core/Manager/User/Conditions/ConditionalByTableNameFilter.cs,ConditionalByTableNameFilter,Filter,19,81,2,5,8,0,0,1,22
modularity/common/JNPF.Common.Core/Manager/User/Conditions/ConditionalByTableNameFilter.cs,ConditionalByTableNameFilter,CollectBindTableNames,5,15,1,3,2,0,0,1,1
modularity/common/JNPF.Common.Core/Manager/User/Conditions/ConditionClauseAppender.cs,ConditionClauseAppender,AppendIds,11,73,2,3,3,2,0,1,6
modularity/common/JNPF.Common.Core/Manager/User/Conditions/ConditionStrategyRegistry.cs,ConditionStrategyRegistry,TryGet,1,1,2,0,0,0,0,0,1
modularity/common/JNPF.Common.Core/Manager/User/Conditions/DataPermissionShortCircuits.cs,DataPermissionShortCircuits,Admin,1,1,0,0,0,0,0,0,0
modularity/common/JNPF.Common.Core/Manager/User/Conditions/DataPermissionShortCircuits.cs,DataPermissionShortCircuits,AllowAll,1,18,2,0,0,0,0,1,1
modularity/common/JNPF.Common.Core/Manager/User/Conditions/DataPermissionShortCircuits.cs,DataPermissionShortCircuits,DenyAll,1,18,2,0,0,0,0,1,1
modularity/common/JNPF.Common.Core/Manager/User/Conditions/DataPermissionShortCircuits.cs,DataPermissionShortCircuits,ConvertFunc,2,3,1,0,0,0,0,0,2
modularity/common/JNPF.Common.Core/Manager/User/Conditions/DataPermissionWhereSnapshot.cs,DataPermissionWhereSnapshot,FromModels,2,6,1,1,0,0,0,1,2
modularity/common/JNPF.Common.Core/Manager/User/Conditions/DataPermissionWhereSnapshot.cs,DataPermissionWhereSnapshot,ToSqlWhere,3,21,2,1,0,0,1,2,12
modularity/common/JNPF.Common.Core/Manager/User/Conditions/DataPermissionWhereSnapshot.cs,DataPermissionWhereSnapshot,AppendModel,9,28,2,4,2,2,0,0,13
modularity/common/JNPF.Common.Core/Manager/User/Conditions/GetConditionQueryClauseAppender.cs,GetConditionQueryClauseAppender,Append,8,26,7,1,1,5,0,6,7
modularity/common/JNPF.Common.Core/Manager/User/Conditions/GetConditionQueryClauseAppender.cs,GetConditionQueryClauseAppender,AppendBetween,2,10,4,1,1,0,0,2,3
modularity/common/JNPF.Common.Core/Manager/User/Conditions/GetConditionQueryClauseAppender.cs,GetConditionQueryClauseAppender,AppendNull,4,6,5,1,1,0,0,0,5
modularity/common/JNPF.Common.Core/Manager/User/Conditions/GetConditionQueryClauseAppender.cs,GetConditionQueryClauseAppender,AppendInNotIn,14,51,5,3,4,0,0,2,20
modularity/common/JNPF.Common.Core/Manager/User/Conditions/TokenConditionStrategy.cs,TokenConditionStrategy,Append,1,1,2,0,0,0,0,0,1
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetUserInfo,15,103,0,2,3,0,0,1,103
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetUserDataScope,20,73,1,2,6,0,0,1,45
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetConditionAsync,60,237,4,10,25,12,0,5,107
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetDataConditionAsync,60,236,3,10,25,12,0,5,98
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetCodeGenAuthorizeModuleResource,9,49,4,2,3,0,0,1,23
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetCodeGenAuthorizeModuleResource,94,332,3,9,22,24,0,3,191
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetCondition,42,169,4,9,20,6,0,5,112
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetSubsidiaryAsync,3,7,2,1,1,0,0,1,8
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetSubsidiary,3,7,2,1,1,0,0,1,8
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetSubsidiaryFromCache,2,7,3,1,1,0,0,1,3
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetSubordinatesAsync,2,9,1,0,0,0,0,1,6
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetSubordinates,2,9,1,0,0,0,0,1,6
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetInfiniteSubordinats,2,11,1,1,1,0,0,1,11
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetPosition,3,3,1,0,0,0,0,1,9
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,AppendTokenStrategy,4,18,8,1,2,0,0,2,2
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetConditionalModel,24,93,4,2,0,23,0,24,12
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetRoleNameByIds,4,11,1,1,1,0,0,2,10
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetUserRoleIds,6,22,2,1,1,0,0,2,16
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetPermissionGroupIds,16,32,0,4,3,0,0,1,42
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetPermissionByCurrentOrgId,9,20,2,0,0,0,0,1,51
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetPermissionByUserId,2,10,1,0,0,0,0,1,18
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetAuthorizedResourceIdsAsync,6,16,1,1,1,0,0,2,12
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,ExistsUserInfo,1,3,1,0,0,0,0,1,1
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,SetUserInfo,1,3,3,0,0,0,0,1,1
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetGlobalTenantCache,1,4,1,0,0,0,0,1,4
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetUserInfo,1,3,1,0,0,0,0,1,2
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetUserName,4,5,2,1,1,0,0,2,2
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetUserNameAsync,4,5,2,1,1,0,0,2,2
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetAdminUserId,3,5,0,1,1,0,0,2,4
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,GetGlobalTenantCache,2,5,0,0,0,0,0,1,2
modularity/common/JNPF.Common.Core/Manager/User/UserManager.cs,UserManager,ReplaceOp,14,46,1,1,0,13,0,1,0
modularity/common/JNPF.Common.Core/Mapper/Mapper.cs,Mapper,Register,1,13,1,0,0,0,0,0,11
modularity/common/JNPF.Common.Core/MultiTenancy/TenantResolver.cs,TenantResolver,Initialize,3,15,2,1,2,0,0,2,8
modularity/common/JNPF.Common.Core/MultiTenancy/TenantResolver.cs,TenantResolver,EnsureInit,2,3,0,1,1,0,0,0,1
